gene1.1	gene1_v1.1
gene_c15_5250V3.1	gene_c15_5250V1.1
gene_c15_5260V3.1	gene_c15_5260V1.1
gene_c15_5270V3.1	gene_c15_5270V1.1
gene_c15_5280V3.1	gene_c15_5280V1.1
gene_c15_5290V3.1	gene_c15_5290V1.1
gene_c15_5310V3.1	gene_c15_5310V1.1
gene_c15_5330V3.1	gene_c15_5330V1.1
gene_c15_5340V3.1	
gene_c15_5360V3.1	
gene_c15_5370V3.1	gene_c15_5370V1.1
gene_c15_5390V3.1	gene_c15_5390V1.1
gene_c15_5450V3.1	gene_c15_5450V1.1
gene_c15_5480V3.1	gene_c15_5480V1.1
gene_c15_549V3.1	
gene_c15_550V3.1	gene_c15_550V1.1
gene_c15_5520V3.1	gene_c15_5520V1.1
gene_c15_5550V3.1	gene_c15_5550V1.1
gene_c15_5560V3.1	gene_c15_5560V1.1
gene_c15_5580V3.1	gene_c15_5580V1.1
gene_c15_5590V3.1	gene_c15_5590V1.1
gene_c15_5600V3.1	gene_c15_5600V1.1
gene_c15_5610V3.1	gene_c15_5610V1.1
gene_c15_5620V3.1	gene_c15_5620V1.1
gene_c15_5630V3.1	gene_c15_5630V1.1
gene_c15_5650V3.1	gene_c15_5650V1.1
gene_c15_5700V3.1	gene_c15_5700V1.1
gene_c15_570V3.1	gene_c15_570V1.1
gene_c15_5730V3.1	gene_c15_5730V1.1
gene_c15_5750V3.1	gene_c15_5750V1.1
gene_c15_5780V3.1	gene_c15_5780V1.1
gene_c15_5790V3.1	gene_c15_5790V1.1
gene_c15_5820V3.1	gene_c15_5820V1.1
gene_c15_5828V3.1	
gene_c15_5840V3.1	gene_c15_5840V1.1
gene_c15_5850V3.1	gene_c15_5850V1.1
gene_c15_5860V3.1	gene_c15_5860V1.1
gene_c15_5880V3.1	gene_c15_5880V1.1
gene_c15_5890V3.1	gene_c15_5890V1.1
gene_c15_5920V3.1	gene_c15_5920V1.1
gene_c15_5930V3.1	gene_c15_5930V1.1
gene_c15_5941V3.1	
gene_c15_5970V3.1	gene_c15_5970V1.1
gene_c15_5979V3.1	
gene_c15_5990V3.1	gene_c15_5990V1.1
gene_c15_6030V3.1	gene_c15_6030V1.1
gene_c15_6032V3.1	
gene_c15_6040V3.1	gene_c15_6040V1.1
gene_c15_6070V3.1	gene_c15_6070V1.1
gene_c15_60V3.1	gene_c15_60V1.1
gene_c15_6110V3.1	gene_c15_6110V1.1
gene_c15_6120V3.1	gene_c15_6120V1.1
gene_c15_6130V3.1	gene_c15_6130V1.1
gene_c15_6140V3.1	gene_c15_6140V1.1
gene_c15_6160V3.1	gene_c15_6160V1.1
gene_c15_6180V3.1	gene_c15_6180V1.1
gene_c15_6200V3.1	gene_c15_6200V1.1
gene_c15_6210V3.1	gene_c15_6210V1.1
gene_c15_6240V3.1	gene_c15_6240V1.1
gene_c15_6250V3.1	gene_c15_6250V1.1
gene_c15_6259V3.1	
gene_c15_6270V3.1	gene_c15_6270V1.1
gene_c15_6280V3.1	gene_c15_6280V1.1
gene_c15_6290V3.1	gene_c15_6290V1.1
gene_c15_6300V3.1	gene_c15_6300V1.1
gene_c15_6310V3.1	gene_c15_6310V1.1
gene_c15_6330V3.1	gene_c15_6330V1.1
gene_c15_6340V3.1	gene_c15_6340V1.1
gene_c15_6350V3.1	gene_c15_6350V1.1
gene_c15_6360V3.1	gene_c15_6360V1.1
gene_c15_6380V3.1	gene_c15_6380V1.1
gene_c15_6400V3.1	gene_c15_6400V1.1
gene_c15_640V3.1	gene_c15_640V1.1
gene_c15_6410V3.1	gene_c15_6410V1.1
gene_c15_6440V3.1	gene_c15_6440V1.1
gene_c15_6460V3.1	gene_c15_6460V1.1
gene_c15_6472V3.1	
gene_c15_6480V3.1	gene_c15_6480V1.1
gene_c15_650V3.1	gene_c15_650V1.1
gene_c15_6530V3.1	gene_c15_6530V1.1
gene_c15_6540V3.1	gene_c15_6540V1.1
gene_c15_6550V3.1	gene_c15_6550V1.1
gene_c15_6590V3.1	gene_c15_6590V1.1
gene_c15_6610V3.1	gene_c15_6610V1.1
gene_c15_6620V3.1	gene_c15_6620V1.1
gene_c15_6622V3.1	
gene_c15_6630V3.1	gene_c15_6630V1.1
gene_c15_6750V3.1	gene_c15_6750V1.1
gene_c15_6800V3.1	gene_c15_6800V1.1
gene_c15_680V3.1	gene_c15_680V1.1
gene_c15_6810V3.1	gene_c15_6810V1.1
gene_c15_6820V3.1	gene_c15_6820V1.1
gene_c15_6840V3.1	gene_c15_6840V1.1
gene_c15_6850V3.1	gene_c15_6850V1.1
gene_c15_6860V3.1	gene_c15_6860V1.1
gene_c15_6870V3.1	gene_c15_6870V1.1
gene_c15_6880V3.1	gene_c15_6880V1.1
gene_c15_688V3.1	
gene_c15_690V3.1	gene_c15_690V1.1
gene_c15_6920V3.1	gene_c15_6920V1.1
gene_c15_6940V3.1	gene_c15_6940V1.1
gene_c15_6950V3.1	gene_c15_6950V1.1
gene_c15_7000V3.1	gene_c15_7000V1.1
gene_c15_7010V3.1	gene_c15_7010V1.1
gene_c15_7020V3.1	
gene_c15_7030V3.1	gene_c15_7030V1.1
gene_c15_7040V3.1	gene_c15_7040V1.1
gene_c15_7070V3.1	gene_c15_7070V1.1
gene_c15_70V3.1	gene_c15_70V1.1
gene_c15_710V3.1	gene_c15_710V1.1
gene_c15_7110V3.1	gene_c15_7110V1.1
gene_c15_7120V3.1	gene_c15_7120V1.1
gene_c15_7129V3.1	
gene_c15_7150V3.1	gene_c15_7150V1.1
gene_c15_720V3.1	gene_c15_720V1.1
gene_c15_7250V3.1	gene_c15_7250V1.1
gene_c15_7350V3.1	
gene_c15_7360V3.1	gene_c15_7360V1.1
gene_c15_7370V3.1	gene_c15_7370V1.1
gene_c15_7380V3.1	gene_c15_7380V1.1
gene_c15_7400V3.1	gene_c15_7400V1.1
gene_c15_740V3.1	gene_c15_740V1.1
gene_c15_7411V3.1	
gene_c15_741V3.1	
gene_c15_7420V3.1	gene_c15_7420V1.1
gene_c15_7440V3.1	gene_c15_7440V1.1
gene_c15_7460V3.1	gene_c15_7460V1.1
gene_c15_7500V3.1	gene_c15_7500V1.1
gene_c15_750V3.1	
gene_c15_7520V3.1	gene_c15_7520V1.1
gene_c15_7530V3.1	gene_c15_7530V1.1
gene_c15_7540V3.1	gene_c15_7540V1.1
gene_c15_7550V3.1	gene_c15_7550V1.1
gene_c15_7560V3.1	gene_c15_7560V1.1
gene_c15_7570V3.1	gene_c15_7570V1.1
gene_c15_7580V3.1	gene_c15_7580V1.1
gene_c15_7590V3.1	gene_c15_7590V1.1
gene_c15_7610V3.1	gene_c15_7610V1.1
gene_c15_761V3.1	
gene_c15_7620V3.1	gene_c15_7620V1.1
gene_c15_7640V3.1	gene_c15_7640V1.1
gene_c15_7650V3.1	gene_c15_7650V1.1
gene_c15_7670V3.1	gene_c15_7670V1.1
gene_c15_7690V3.1	gene_c15_7690V1.1
gene_c15_7700V3.1	gene_c15_7700V1.1
gene_c15_7710V3.1	gene_c15_7710V1.1
gene_c15_7720V3.1	gene_c15_7720V1.1
gene_c15_7730V3.1	gene_c15_7730V1.1
gene_c15_7740V3.1	
gene_c15_7750V3.1	gene_c15_7750V1.1
gene_c15_7780V3.1	
gene_c15_7790V3.1	gene_c15_7790V1.1
gene_c15_7820V3.1	gene_c15_7820V1.1
gene_c15_7880V3.1	gene_c15_7880V1.1
gene_c15_7910V3.1	gene_c15_7910V1.1
gene_c15_7930V3.1	gene_c15_7930V1.1
gene_c15_7950V3.1	gene_c15_7950V1.1
gene_c15_7960V3.1	gene_c15_7960V1.1
gene_c15_7970V3.1	gene_c15_7970V1.1
gene_c15_7980V3.1	gene_c15_7980V1.1
gene_c15_7990V3.1	gene_c15_7990V1.1
gene_c15_799V3.1	
gene_c15_8000V3.1	gene_c15_8000V1.1
gene_c15_8010V3.1	gene_c15_8010V1.1
gene_c15_8020V3.1	gene_c15_8020V1.1
gene_c15_8040V3.1	gene_c15_8040V1.1
gene_c15_8060V3.1	gene_c15_8060V1.1
gene_c15_8070V3.1	gene_c15_8070V1.1
gene_c15_8080V3.1	gene_c15_8080V1.1
gene_c15_8100V3.1	gene_c15_8100V1.1
gene_c15_8103V3.1	
gene_c15_810V3.1	gene_c15_810V1.1
gene_c15_8150V3.1	gene_c15_8150V1.1
gene_c15_8160V3.1	gene_c15_8160V1.1
gene_c15_8180V3.1	gene_c15_8180V1.1
gene_c15_8210V3.1	gene_c15_8210V1.1
gene_c15_8230V3.1	gene_c15_8230V1.1
gene_c15_8250V3.1	gene_c15_8250V1.1
gene_c15_8270V3.1	gene_c15_8270V1.1
gene_c15_8300V3.1	gene_c15_8300V1.1
gene_c15_830V3.1	gene_c15_830V1.1
gene_c15_8350V3.1	
gene_c15_8358V3.1	
gene_c15_8400V3.1	gene_c15_8400V1.1
gene_c15_8430V3.1	gene_c15_8430V1.1
gene_c15_8520V3.1	gene_c15_8520V1.1
gene_c15_8530V3.1	gene_c15_8530V1.1
gene_c15_8540V3.1	gene_c15_8540V1.1
gene_c15_8550V3.1	gene_c15_8550V1.1
gene_c15_8590V3.1	gene_c15_8590V1.1
gene_c15_860V3.1	gene_c15_860V1.1
gene_c15_8610V3.1	gene_c15_8610V1.1
gene_c15_8640V3.1	gene_c15_8640V1.1
gene_c15_8660V3.1	gene_c15_8660V1.1
gene_c15_8680V3.1	gene_c15_8680V1.1
gene_c15_8690V3.1	gene_c15_8690V1.1
gene_c15_8710V3.1	gene_c15_8710V1.1
gene_c15_8730V3.1	
gene_c15_8731V3.1	
gene_c15_880V3.1	gene_c15_880V1.1
gene_c15_8820V3.1	gene_c15_8820V1.1
gene_c15_8900V3.1	gene_c15_8900V1.1
gene_c15_890V3.1	gene_c15_890V1.1
gene_c15_8950V3.1	gene_c15_8950V1.1
gene_c15_8980V3.1	gene_c15_8980V1.1
gene_c15_900V3.1	gene_c15_900V1.1
gene_c15_9050V3.1	gene_c15_9050V1.1
gene_c15_9060V3.1	gene_c15_9060V1.1
gene_c15_9080V3.1	gene_c15_9080V1.1
gene_c15_9090V3.1	gene_c15_9090V1.1
gene_c15_9100V3.1	gene_c15_9100V1.1
gene_c15_910V3.1	gene_c15_910V1.1
gene_c15_9120V3.1	gene_c15_9120V1.1
gene_c15_9140V3.1	gene_c15_9140V1.1
gene_c15_9180V3.1	gene_c15_9180V1.1
gene_c15_9220V3.1	gene_c15_9220V1.1
gene_c15_9230V3.1	gene_c15_9230V1.1
gene_c15_9260V3.1	gene_c15_9260V1.1
gene_c15_9320V3.1	gene_c15_9320V1.1
gene_c15_9330V3.1	gene_c15_9330V1.1
gene_c15_9350V3.1	gene_c15_9350V1.1
gene_c15_9360V3.1	gene_c15_9360V1.1
gene_c15_9490V3.1	gene_c15_9490V1.1
gene_c15_9500V3.1	gene_c15_9500V1.1
gene_c15_950V3.1	gene_c15_950V1.1
gene_c15_9510V3.1	gene_c15_9510V1.1
gene_c15_9530V3.1	gene_c15_9530V1.1
gene_c15_960V3.1	gene_c15_960V1.1
gene_c15_9680V3.1	gene_c15_9680V1.1
gene_c15_9700V3.1	
gene_c15_970V3.1	gene_c15_970V1.1
gene_c15_9710V3.1	gene_c15_9710V1.1
gene_c15_9790V3.1	gene_c15_9790V1.1
gene_c15_9800V3.1	gene_c15_9800V1.1
gene_c15_9822V3.1	
gene_c15_9880V3.1	gene_c15_9880V1.1
gene_c15_9990V3.1	gene_c15_9990V1.1
gene_c16_10000V3.1	gene_c16_10000V1.1
gene_c16_1000V3.1	gene_c16_1000V1.1
gene_c16_10020V3.1	gene_c16_10020V1.1
gene_c16_10039V3.1	
gene_c16_10047V3.1	
gene_c16_10060V3.1	gene_c16_10060V1.1
gene_c16_10070V3.1	gene_c16_10070V1.1
gene_c16_10080V3.1	gene_c16_10080V1.1
gene_c16_10090V3.1	gene_c16_10090V1.1
gene_c16_10100V3.1	gene_c16_10100V1.1
gene_c16_10120V3.1	gene_c16_10120V1.1
gene_c16_10130V3.1	gene_c16_10130V1.1
gene_c16_1020V3.1	gene_c16_1020V1.1
gene_c16_10240V3.1	gene_c16_10240V1.1
gene_c16_10250V3.1	gene_c16_10250V1.1
gene_c16_10270V3.1	gene_c16_10270V1.1
gene_c16_10278V3.1	
gene_c16_10280V3.1	gene_c16_10280V1.1
gene_c16_10290V3.1	gene_c16_10290V1.1
gene_c16_10298V3.1	
gene_c16_10310V3.1	
gene_c16_10320V3.1	gene_c16_10320V1.1
gene_c16_10340V3.1	gene_c16_10340V1.1
gene_c16_10350V3.1	gene_c16_10350V1.1
gene_c16_10360V3.1	gene_c16_10360V1.1
gene_c16_10380V3.1	gene_c16_10380V1.1
gene_c16_10390V3.1	gene_c16_10390V1.1
gene_c16_10400V3.1	gene_c16_10400V1.1
gene_c16_1040V3.1	gene_c16_1040V1.1
gene_c16_10420V3.1	gene_c16_10420V1.1
gene_c16_10460V3.1	gene_c16_10460V1.1
gene_c16_10461V3.1	
gene_c16_10470V3.1	gene_c16_10470V1.1
gene_c16_10480V3.1	gene_c16_10480V1.1
gene_c16_10550V3.1	gene_c16_10550V1.1
gene_c16_10560V3.1	gene_c16_10560V1.1
gene_c16_10570V3.1	gene_c16_10570V1.1
gene_c16_10580V3.1	gene_c16_10580V1.1
gene_c16_10590V3.1	
gene_c16_10600V3.1	gene_c16_10600V1.1
gene_c16_10620V3.1	gene_c16_10620V1.1
gene_c16_10640V3.1	gene_c16_10640V1.1
gene_c16_10660V3.1	gene_c16_10660V1.1
gene_c16_1070V3.1	gene_c16_1070V1.1
gene_c16_10710V3.1	gene_c16_10710V1.1
gene_c16_10730V3.1	gene_c16_10730V1.1
gene_c16_10739V3.1	
gene_c16_10790V3.1	gene_c16_10790V1.1
gene_c16_1080V3.1	gene_c16_1080V1.1
gene_c16_10810V3.1	gene_c16_10810V1.1
gene_c16_10821V3.1	
gene_c16_10840V3.1	gene_c16_10840V1.1
gene_c16_10870V3.1	gene_c16_10870V1.1
gene_c16_10880V3.1	gene_c16_10880V1.1
gene_c16_1090V3.1	gene_c16_1090V1.1
gene_c16_10920V3.1	gene_c16_10920V1.1
gene_c16_10V3.1	
gene_c16_11000V3.1	
gene_c16_1100V3.1	gene_c16_1100V1.1
gene_c16_11010V3.1	gene_c16_11010V1.1
gene_c16_11020V3.1	gene_c16_11020V1.1
gene_c16_11030V3.1	gene_c16_11030V1.1
gene_c16_11040V3.1	gene_c16_11040V1.1
gene_c16_11060V3.1	gene_c16_11060V1.1
gene_c16_11130V3.1	gene_c16_11130V1.1
gene_c16_11140V3.1	
gene_c16_11150V3.1	gene_c16_11150V1.1
gene_c16_11160V3.1	gene_c16_11160V1.1
gene_c16_11170V3.1	gene_c16_11170V1.1
gene_c16_11171V3.1	
gene_c16_11180V3.1	gene_c16_11180V1.1
gene_c16_1120V3.1	gene_c16_1120V1.1
gene_c16_11220V3.1	gene_c16_11220V1.1
gene_c16_11230V3.1	
gene_c16_11240V3.1	gene_c16_11240V1.1
gene_c16_11260V3.1	gene_c16_11260V1.1
gene_c16_11289V3.1	
gene_c16_11310V3.1	gene_c16_11310V1.1
gene_c16_11320V3.1	gene_c16_11320V1.1
gene_c16_11330V3.1	gene_c16_11330V1.1
gene_c16_11390V3.1	gene_c16_11390V1.1
gene_c16_11400V3.1	gene_c16_11400V1.1
gene_c16_11402V3.1	
gene_c16_11410V3.1	gene_c16_11410V1.1
gene_c16_11420V3.1	gene_c16_11420V1.1
gene_c16_11440V3.1	gene_c16_11440V1.1
gene_c16_11450V3.1	gene_c16_11450V1.1
gene_c16_11470V3.1	gene_c16_11470V1.1
gene_c16_11480V3.1	gene_c16_11480V1.1
gene_c16_1150V3.1	gene_c16_1150V1.1
gene_c16_11510V3.1	gene_c16_11510V1.1
gene_c16_11530V3.1	gene_c16_11530V1.1
gene_c16_11570V3.1	gene_c16_11570V1.1
gene_c16_11580V3.1	gene_c16_11580V1.1
gene_c16_11590V3.1	gene_c16_11590V1.1
gene_c16_11600V3.1	gene_c16_11600V1.1
gene_c16_1160V3.1	gene_c16_1160V1.1
gene_c16_11610V3.1	gene_c16_11610V1.1
gene_c16_11630V3.1	gene_c16_11630V1.1
gene_c16_11650V3.1	
gene_c16_11670V3.1	gene_c16_11670V1.1
gene_c16_11680V3.1	gene_c16_11680V1.1
gene_c16_11690V3.1	gene_c16_11690V1.1
gene_c16_11700V3.1	gene_c16_11700V1.1
gene_c16_11705V3.1	
gene_c16_11709V3.1	
gene_c16_11720V3.1	gene_c16_11720V1.1
gene_c16_11740V3.1	gene_c16_11740V1.1
gene_c16_11750V3.1	gene_c16_11750V1.1
gene_c16_11760V3.1	gene_c16_11760V1.1
gene_c16_11790V3.1	gene_c16_11790V1.1
gene_c16_11800V3.1	gene_c16_11800V1.1
gene_c16_11810V3.1	gene_c16_11810V1.1
gene_c16_11830V3.1	gene_c16_11830V1.1
gene_c16_11850V3.1	gene_c16_11850V1.1
gene_c16_11870V3.1	gene_c16_11870V1.1
gene_c16_1190V3.1	gene_c16_1190V1.1
gene_c16_11910V3.1	gene_c16_11910V1.1
gene_c16_11920V3.1	gene_c16_11920V1.1
gene_c16_11930V3.1	gene_c16_11930V1.1
gene_c16_11940V3.1	gene_c16_11940V1.1
gene_c16_11950V3.1	gene_c16_11950V1.1
gene_c16_11960V3.1	gene_c16_11960V1.1
gene_c16_1200V3.1	gene_c16_1200V1.1
gene_c16_12010V3.1	gene_c16_12010V1.1
gene_c16_12020V3.1	gene_c16_12020V1.1
gene_c16_12030V3.1	gene_c16_12030V1.1
gene_c16_12080V3.1	gene_c16_12080V1.1
gene_c16_12110V3.1	gene_c16_12110V1.1
gene_c16_12120V3.1	gene_c16_12120V1.1
gene_c16_12160V3.1	gene_c16_12160V1.1
gene_c16_12180V3.1	gene_c16_12180V1.1
gene_c16_12190V3.1	gene_c16_12190V1.1
gene_c16_12200V3.1	gene_c16_12200V1.1
gene_c16_1220V3.1	gene_c16_1220V1.1
gene_c16_12210V3.1	gene_c16_12210V1.1
gene_c16_12220V3.1	gene_c16_12220V1.1
gene_c16_12230V3.1	gene_c16_12230V1.1
gene_c16_12240V3.1	gene_c16_12240V1.1
gene_c16_12270V3.1	
gene_c16_12290V3.1	
gene_c16_12300V3.1	gene_c16_12300V1.1
gene_c16_1230V3.1	gene_c16_1230V1.1
gene_c16_12310V3.1	gene_c16_12310V1.1
gene_c16_12330V3.1	gene_c16_12330V1.1
gene_c16_12360V3.1	gene_c16_12360V1.1
gene_c16_12370V3.1	gene_c16_12370V1.1
gene_c16_12380V3.1	gene_c16_12380V1.1
gene_c16_12390V3.1	gene_c16_12390V1.1
gene_c16_1240V3.1	gene_c16_1240V1.1
gene_c16_12410V3.1	gene_c16_12410V1.1
gene_c16_12420V3.1	gene_c16_12420V1.1
gene_c16_12449V3.1	
gene_c16_12470V3.1	gene_c16_12470V1.1
gene_c16_12490V3.1	gene_c16_12490V1.1
gene_c16_12500V3.1	gene_c16_12500V1.1
gene_c16_1250V3.1	gene_c16_1250V1.1
gene_c16_12520V3.1	gene_c16_12520V1.1
gene_c16_12530V3.1	gene_c16_12530V1.1
gene_c16_12540V3.1	gene_c16_12540V1.1
gene_c16_12560V3.1	gene_c16_12560V1.1
gene_c16_12570V3.1	gene_c16_12570V1.1
gene_c16_12580V3.1	gene_c16_12580V1.1
gene_c16_12587V3.1	
gene_c16_12590V3.1	gene_c16_12590V1.1
gene_c16_12600V3.1	gene_c16_12600V1.1
gene_c16_1260V3.1	gene_c16_1260V1.1
gene_c16_12610V3.1	gene_c16_12610V1.1
gene_c16_12620V3.1	gene_c16_12620V1.1
gene_c16_12630V3.1	gene_c16_12630V1.1
gene_c16_12640V3.1	gene_c16_12640V1.1
gene_c16_12660V3.1	gene_c16_12660V1.1
gene_c16_12680V3.1	gene_c16_12680V1.1
gene_c16_12740V3.1	gene_c16_12740V1.1
gene_c16_12741V3.1	
gene_c16_12750V3.1	
gene_c16_12770V3.1	
gene_c16_12790V3.1	gene_c16_12790V1.1
gene_c16_1280V3.1	gene_c16_1280V1.1
gene_c16_12810V3.1	gene_c16_12810V1.1
gene_c16_12820V3.1	gene_c16_12820V1.1
gene_c16_12830V3.1	gene_c16_12830V1.1
gene_c16_12850V3.1	gene_c16_12850V1.1
gene_c16_12860V3.1	
gene_c16_12870V3.1	gene_c16_12870V1.1
gene_c16_12880V3.1	gene_c16_12880V1.1
gene_c16_12890V3.1	gene_c16_12890V1.1
gene_c16_12900V3.1	gene_c16_12900V1.1
gene_c16_12920V3.1	gene_c16_12920V1.1
gene_c16_12940V3.1	gene_c16_12940V1.1
gene_c16_12950V3.1	gene_c16_12950V1.1
gene_c16_12980V3.1	gene_c16_12980V1.1
gene_c16_12990V3.1	gene_c16_12990V1.1
gene_c16_13000V3.1	gene_c16_13000V1.1
gene_c16_13033V3.1	
gene_c16_13040V3.1	gene_c16_13040V1.1
gene_c16_13060V3.1	gene_c16_13060V1.1
gene_c16_13070V3.1	gene_c16_13070V1.1
gene_c16_13081V3.1	
gene_c16_13100V3.1	gene_c16_13100V1.1
gene_c16_13110V3.1	gene_c16_13110V1.1
gene_c16_13120V3.1	gene_c16_13120V1.1
gene_c16_13139V3.1	
gene_c16_13150V3.1	gene_c16_13150V1.1
gene_c16_13160V3.1	gene_c16_13160V1.1
gene_c16_13170V3.1	gene_c16_13170V1.1
gene_c16_13180V3.1	gene_c16_13180V1.1
gene_c16_13220V3.1	gene_c16_13220V1.1
gene_c16_13230V3.1	gene_c16_13230V1.1
gene_c16_13240V3.1	
gene_c16_13260V3.1	gene_c16_13260V1.1
gene_c16_13269V3.1	
gene_c16_13280V3.1	gene_c16_13280V1.1
gene_c16_13330V3.1	gene_c16_13330V1.1
gene_c16_13350V3.1	gene_c16_13350V1.1
gene_c16_13360V3.1	gene_c16_13360V1.1
gene_c16_13390V3.1	gene_c16_13390V1.1
gene_c16_1340V3.1	
gene_c16_13412V3.1	
gene_c16_13420V3.1	gene_c16_13420V1.1
gene_c16_13430V3.1	gene_c16_13430V1.1
gene_c16_13440V3.1	gene_c16_13440V1.1
gene_c16_13450V3.1	gene_c16_13450V1.1
gene_c16_13480V3.1	gene_c16_13480V1.1
gene_c16_13490V3.1	gene_c16_13490V1.1
gene_c16_1350V3.1	gene_c16_1350V1.1
gene_c16_13520V3.1	gene_c16_13520V1.1
gene_c16_13530V3.1	gene_c16_13530V1.1
gene_c16_13540V3.1	gene_c16_13540V1.1
gene_c16_13550V3.1	gene_c16_13550V1.1
gene_c16_13580V3.1	gene_c16_13580V1.1
gene_c16_13590V3.1	gene_c16_13590V1.1
gene_c16_1360V3.1	gene_c16_1360V1.1
gene_c16_13610V3.1	gene_c16_13610V1.1
gene_c16_13640V3.1	gene_c16_13640V1.1
gene_c16_13650V3.1	
gene_c16_13660V3.1	gene_c16_13660V1.1
gene_c16_13680V3.1	gene_c16_13680V1.1
gene_c16_13690V3.1	gene_c16_13690V1.1
gene_c16_13700V3.1	gene_c16_13700V1.1
gene_c16_1379V3.1	
gene_c16_13800V3.1	gene_c16_13800V1.1
gene_c16_13830V3.1	gene_c16_13830V1.1
gene_c16_13851V3.1	
gene_c16_13960V3.1	gene_c16_13960V1.1
gene_c16_1396V3.1	
gene_c16_13970V3.1	gene_c16_13970V1.1
gene_c16_13980V3.1	gene_c16_13980V1.1
gene_c16_13990V3.1	gene_c16_13990V1.1
gene_c16_14010V3.1	gene_c16_14010V1.1
gene_c16_14020V3.1	gene_c16_14020V1.1
gene_c16_14030V3.1	gene_c16_14030V1.1
gene_c16_14050V3.1	gene_c16_14050V1.1
gene_c16_14071V3.1	
gene_c16_14087V3.1	
gene_c16_1408V3.1	
gene_c16_140V3.1	gene_c16_140V1.1
gene_c16_14110V3.1	gene_c16_14110V1.1
gene_c16_14130V3.1	gene_c16_14130V1.1
gene_c16_14140V3.1	gene_c16_14140V1.1
gene_c16_14150V3.1	gene_c16_14150V1.1
gene_c16_14160V3.1	gene_c16_14160V1.1
gene_c16_14180V3.1	gene_c16_14180V1.1
gene_c16_1420V3.1	gene_c16_1420V1.1
gene_c16_14220V3.1	gene_c16_14220V1.1
gene_c16_14261V3.1	
gene_c16_14270V3.1	gene_c16_14270V1.1
gene_c16_14280V3.1	gene_c16_14280V1.1
gene_c16_14290V3.1	
gene_c16_14300V3.1	gene_c16_14300V1.1
gene_c16_1430V3.1	gene_c16_1430V1.1
gene_c16_14320V3.1	
gene_c16_14330V3.1	gene_c16_14330V1.1
gene_c16_14340V3.1	gene_c16_14340V1.1
gene_c16_14380V3.1	gene_c16_14380V1.1
gene_c16_14390V3.1	gene_c16_14390V1.1
gene_c16_14400V3.1	gene_c16_14400V1.1
gene_c16_1440V3.1	gene_c16_1440V1.1
gene_c16_14431V3.1	
gene_c16_14440V3.1	gene_c16_14440V1.1
gene_c16_1450V3.1	gene_c16_1450V1.1
gene_c16_14590V3.1	gene_c16_14590V1.1
gene_c16_14600V3.1	gene_c16_14600V1.1
gene_c16_1460V3.1	gene_c16_1460V1.1
gene_c16_14629V3.1	
gene_c16_14640V3.1	gene_c16_14640V1.1
gene_c16_14658V3.1	
gene_c16_14660V3.1	gene_c16_14660V1.1
gene_c16_14670V3.1	gene_c16_14670V1.1
gene_c16_1470V3.1	gene_c16_1470V1.1
gene_c16_14720V3.1	gene_c16_14720V1.1
gene_c16_14730V3.1	gene_c16_14730V1.1
gene_c16_14760V3.1	gene_c16_14760V1.1
gene_c16_14770V3.1	gene_c16_14770V1.1
gene_c16_1480V3.1	gene_c16_1480V1.1
gene_c16_14810V3.1	gene_c16_14810V1.1
gene_c16_14879V3.1	
gene_c16_14880V3.1	gene_c16_14880V1.1
gene_c16_14910V3.1	gene_c16_14910V1.1
gene_c16_14950V3.1	gene_c16_14950V1.1
gene_c16_14960V3.1	gene_c16_14960V1.1
gene_c16_15000V3.1	gene_c16_15000V1.1
gene_c16_1500V3.1	gene_c16_1500V1.1
gene_c16_15020V3.1	gene_c16_15020V1.1
gene_c16_15040V3.1	gene_c16_15040V1.1
gene_c16_15060V3.1	gene_c16_15060V1.1
gene_c16_15070V3.1	gene_c16_15070V1.1
gene_c16_15090V3.1	gene_c16_15090V1.1
gene_c16_150V3.1	gene_c16_150V1.1
gene_c16_15110V3.1	gene_c16_15110V1.1
gene_c16_15118V3.1	
gene_c16_15130V3.1	gene_c16_15130V1.1
gene_c16_15140V3.1	gene_c16_15140V1.1
gene_c16_15148V3.1	
gene_c16_15200V3.1	gene_c16_15200V1.1
gene_c16_15210V3.1	gene_c16_15210V1.1
gene_c16_15220V3.1	gene_c16_15220V1.1
gene_c16_15230V3.1	gene_c16_15230V1.1
gene_c16_15270V3.1	gene_c16_15270V1.1
gene_c16_15280V3.1	gene_c16_15280V1.1
gene_c16_1530V3.1	gene_c16_1530V1.1
gene_c16_15310V3.1	gene_c16_15310V1.1
gene_c16_15340V3.1	gene_c16_15340V1.1
gene_c16_15350V3.1	gene_c16_15350V1.1
gene_c16_15370V3.1	gene_c16_15370V1.1
gene_c16_15390V3.1	gene_c16_15390V1.1
gene_c16_15400V3.1	gene_c16_15400V1.1
gene_c16_15410V3.1	gene_c16_15410V1.1
gene_c16_15440V3.1	gene_c16_15440V1.1
gene_c16_15450V3.1	gene_c16_15450V1.1
gene_c16_15480V3.1	
gene_c16_15490V3.1	gene_c16_15490V1.1
gene_c16_1550V3.1	gene_c16_1550V1.1
gene_c16_15552V3.1	
gene_c16_15610V3.1	gene_c16_15610V1.1
gene_c16_15634V3.1	
gene_c16_15690V3.1	gene_c16_15690V1.1
gene_c16_15710V3.1	gene_c16_15710V1.1
gene_c16_15711V3.1	
gene_c16_15720V3.1	gene_c16_15720V1.1
gene_c16_15750V3.1	gene_c16_15750V1.1
