gene1.1	gene1_v2.1
gene_c15_23812V3.1	gene_s66_161V2.1;gene_s66_163V2.1
gene_c15_23820V3.1	
gene_c15_23830V3.1	gene_s66_164V2.1
gene_c15_23839V3.1	gene_s66_167V2.1
gene_c15_23860V3.1	gene_s66_168V2.1
gene_c15_23870V3.1	gene_s66_170V2.1
gene_c15_23893V3.1	
gene_c15_23900V3.1	gene_s66_172V2.1
gene_c15_23907V3.1	
gene_c15_2390V3.1	gene_s124_64V2.1;gene_s124_65V2.1
gene_c15_23910V3.1	gene_s66_174V2.1
gene_c15_23940V3.1	gene_s66_181V2.1
gene_c15_23950V3.1	gene_s66_183V2.1
gene_c15_23960V3.1	gene_s66_184V2.1
gene_c15_23970V3.1	
gene_c15_23980V3.1	gene_s66_188V2.1
gene_c15_24000V3.1	gene_s66_189V2.1;gene_s66_190V2.1
gene_c15_2400V3.1	gene_s124_66V2.1
gene_c15_24010V3.1	gene_s66_191V2.1
gene_c15_24020V3.1	gene_s66_192V2.1
gene_c15_24030V3.1	gene_s66_193V2.1
gene_c15_24032V3.1	
gene_c15_24042V3.1	
gene_c15_24050V3.1	gene_s66_196V2.1
gene_c15_24070V3.1	gene_s66_199V2.1
gene_c15_24080V3.1	gene_s66_199V2.1;gene_s66_200V2.1
gene_c15_2410V3.1	gene_s124_67V2.1
gene_c15_24121V3.1	gene_s66_204V2.1
gene_c15_24139V3.1	gene_s66_208V2.1
gene_c15_24170V3.1	gene_s66_209V2.1
gene_c15_24180V3.1	gene_s66_209V2.1
gene_c15_24190V3.1	gene_s66_210V2.1;gene_s66_211V2.1
gene_c15_24210V3.1	gene_s66_213V2.1
gene_c15_24240V3.1	gene_s66_218V2.1
gene_c15_24250V3.1	gene_s66_220V2.1
gene_c15_24290V3.1	gene_s66_223V2.1
gene_c15_24300V3.1	gene_s66_225V2.1
gene_c15_24310V3.1	gene_s66_226V2.1
gene_c15_24340V3.1	gene_s66_227V2.1
gene_c15_24380V3.1	
gene_c15_24420V3.1	gene_s66_231V2.1;gene_s66_232V2.1
gene_c15_24440V3.1	gene_s66_233V2.1
gene_c15_24460V3.1	gene_s66_234V2.1;gene_s66_236V2.1
gene_c15_24470V3.1	gene_s66_234V2.1;gene_s66_236V2.1
gene_c15_24770V3.1	gene_s66_253V2.1
gene_c15_24780V3.1	gene_s66_254V2.1
gene_c15_24790V3.1	gene_s66_255V2.1
gene_c15_2481V3.1	gene_s124_70V2.1
gene_c15_2490V3.1	gene_s124_70V2.1
gene_c15_24920V3.1	gene_s66_271V2.1
gene_c15_24928V3.1	
gene_c15_24980V3.1	gene_s66_282V2.1
gene_c15_25010V3.1	gene_s66_284V2.1
gene_c15_25040V3.1	gene_s66_286V2.1
gene_c15_25050V3.1	gene_s66_287V2.1
gene_c15_25070V3.1	gene_s66_288V2.1
gene_c15_25080V3.1	gene_s66_289V2.1
gene_c15_25160V3.1	
gene_c15_25170V3.1	gene_s66_291V2.1
gene_c15_25210V3.1	gene_s66_292V2.1
gene_c15_25230V3.1	
gene_c15_25330V3.1	gene_s253_2V2.1
gene_c15_25340V3.1	gene_s253_2V2.1
gene_c15_2540V3.1	gene_s124_74V2.1
gene_c15_25410V3.1	gene_s253_6V2.1
gene_c15_25421V3.1	gene_s253_6V2.1
gene_c15_25430V3.1	gene_s253_7V2.1
gene_c15_2550V3.1	gene_s124_74V2.1
gene_c15_25560V3.1	gene_s253_16V2.1
gene_c15_25570V3.1	
gene_c15_2560V3.1	gene_s124_75V2.1
gene_c15_25620V3.1	gene_s253_20V2.1
gene_c15_25623V3.1	gene_s253_20V2.1
gene_c15_25630V3.1	gene_s253_21V2.1
gene_c15_25650V3.1	gene_s253_26V2.1
gene_c15_25660V3.1	gene_s253_27V2.1
gene_c15_25690V3.1	gene_s253_31V2.1
gene_c15_2570V3.1	gene_s124_76V2.1
gene_c15_25740V3.1	gene_s253_34V2.1
gene_c15_25770V3.1	gene_s253_35V2.1
gene_c15_25780V3.1	gene_s253_37V2.1;gene_s253_38V2.1;gene_s3195_1V2.1
gene_c15_25810V3.1	
gene_c15_25830V3.1	gene_s253_39V2.1
gene_c15_25860V3.1	gene_s253_40V2.1
gene_c15_25880V3.1	gene_s253_42V2.1;gene_s253_43V2.1
gene_c15_25890V3.1	gene_s253_43V2.1
gene_c15_2590V3.1	
gene_c15_25940V3.1	gene_s253_48V2.1
gene_c15_25980V3.1	gene_s253_50V2.1
gene_c15_25990V3.1	gene_s253_51V2.1
gene_c15_2600V3.1	gene_s124_79V2.1
gene_c15_2630V3.1	gene_s124_82V2.1;gene_s124_83V2.1
gene_c15_2650V3.1	gene_s124_86V2.1
gene_c15_2670V3.1	gene_s124_87V2.1
gene_c15_2690V3.1	gene_s124_89V2.1;gene_s124_90V2.1
gene_c15_2700V3.1	gene_s124_90V2.1
gene_c15_2710V3.1	gene_s124_95V2.1
gene_c15_2730V3.1	
gene_c15_2769V3.1	
gene_c15_2800V3.1	gene_s124_108V2.1
gene_c15_2840V3.1	gene_s124_111V2.1;gene_s124_112V2.1;gene_s124_113V2.1
gene_c15_2850V3.1	gene_s124_112V2.1;gene_s124_113V2.1
gene_c15_2870V3.1	gene_s124_114V2.1
gene_c15_2871V3.1	
gene_c15_2880V3.1	gene_s124_117V2.1
gene_c15_290V3.1	gene_s211_31V2.1
gene_c15_2990V3.1	gene_s124_123V2.1
gene_c15_3000V3.1	gene_s124_121V2.1
gene_c15_300V3.1	gene_s211_32V2.1
gene_c15_3010V3.1	gene_s124_125V2.1
gene_c15_3019V3.1	gene_s124_126V2.1
gene_c15_3050V3.1	gene_s124_131V2.1
gene_c15_3110V3.1	gene_s124_132V2.1
gene_c15_3130V3.1	
gene_c15_3170V3.1	
gene_c15_3180V3.1	gene_s124_139V2.1
gene_c15_3240V3.1	
gene_c15_3250V3.1	gene_s124_145V2.1
gene_c15_3260V3.1	gene_s124_147V2.1;gene_s124_148V2.1
gene_c15_3290V3.1	gene_s124_150V2.1
gene_c15_330V3.1	gene_s211_35V2.1
gene_c15_3320V3.1	gene_s124_153V2.1
gene_c15_3340V3.1	gene_s124_154V2.1;gene_s124_155V2.1
gene_c15_3360V3.1	gene_s124_156V2.1;gene_s124_158V2.1
gene_c15_3410V3.1	gene_s124_164V2.1;gene_s124_165V2.1;gene_s124_166V2.1;gene_s124_167V2.1
gene_c15_3420V3.1	
gene_c15_3440V3.1	gene_s124_168V2.1;gene_s124_169V2.1
gene_c15_3450V3.1	
gene_c15_3470V3.1	gene_s1116_1V2.1
gene_c15_3479V3.1	
gene_c15_3490V3.1	
gene_c15_3500V3.1	
gene_c15_3560V3.1	gene_s83_4V2.1;gene_s83_5V2.1
gene_c15_3570V3.1	gene_s83_6V2.1
gene_c15_3590V3.1	gene_s83_8V2.1
gene_c15_360V3.1	gene_s211_37V2.1
gene_c15_3620V3.1	gene_s83_10V2.1
gene_c15_370V3.1	gene_s211_38V2.1
gene_c15_3710V3.1	gene_s83_22V2.1
gene_c15_3720V3.1	gene_s83_24V2.1
gene_c15_3730V3.1	gene_s83_25V2.1
gene_c15_3750V3.1	gene_s83_26V2.1
gene_c15_3760V3.1	
gene_c15_3770V3.1	gene_s83_28V2.1
gene_c15_3780V3.1	gene_s83_28V2.1
gene_c15_378V3.1	gene_s211_40V2.1
gene_c15_3790V3.1	gene_s83_29V2.1
gene_c15_3800V3.1	
gene_c15_380V3.1	gene_s211_41V2.1
gene_c15_3810V3.1	gene_s83_30V2.1
gene_c15_3820V3.1	gene_s83_34V2.1
gene_c15_3920V3.1	gene_s83_44V2.1
gene_c15_3930V3.1	gene_s83_45V2.1
gene_c15_3940V3.1	gene_s83_46V2.1
gene_c15_3944V3.1	gene_s83_48V2.1
gene_c15_3950V3.1	gene_s83_48V2.1
gene_c15_3960V3.1	gene_s83_49V2.1
gene_c15_3990V3.1	gene_s83_53V2.1
gene_c15_4000V3.1	gene_s83_55V2.1
gene_c15_400V3.1	gene_s211_45V2.1
gene_c15_4020V3.1	gene_s83_56V2.1;gene_s83_57V2.1
gene_c15_4030V3.1	gene_s83_58V2.1
gene_c15_4060V3.1	
gene_c15_4070V3.1	gene_s83_64V2.1
gene_c15_40V3.1	
gene_c15_4100V3.1	
gene_c15_4110V3.1	gene_s83_66V2.1
gene_c15_4130V3.1	
gene_c15_4150V3.1	gene_s83_67V2.1;gene_s83_68V2.1
gene_c15_4170V3.1	
gene_c15_4190V3.1	gene_s83_71V2.1
gene_c15_4200V3.1	gene_s83_72V2.1;gene_s83_73V2.1
gene_c15_420V3.1	gene_s211_47V2.1
gene_c15_4210V3.1	gene_s83_73V2.1
gene_c15_4220V3.1	gene_s83_74V2.1;gene_s83_75V2.1
gene_c15_4260V3.1	gene_s83_77V2.1
gene_c15_4267V3.1	
gene_c15_4270V3.1	gene_s83_80V2.1
gene_c15_4300V3.1	
gene_c15_4320V3.1	
gene_c15_4330V3.1	gene_s83_83V2.1
gene_c15_4340V3.1	gene_s83_84V2.1
gene_c15_4370V3.1	gene_s83_87V2.1
gene_c15_4380V3.1	gene_s83_88V2.1;gene_s83_90V2.1
gene_c15_4400V3.1	gene_s83_93V2.1
gene_c15_440V3.1	gene_s211_50V2.1
gene_c15_4410V3.1	gene_s83_95V2.1
gene_c15_4420V3.1	gene_s83_96V2.1;gene_s83_97V2.1
gene_c15_4440V3.1	gene_s83_97V2.1
gene_c15_4460V3.1	gene_s83_99V2.1
gene_c15_4480V3.1	gene_s83_100V2.1
gene_c15_4490V3.1	gene_s83_101V2.1
gene_c15_4500V3.1	gene_s83_101V2.1;gene_s83_102V2.1;gene_s83_103V2.1
gene_c15_4530V3.1	gene_s83_104V2.1
gene_c15_4537V3.1	gene_s83_104V2.1
gene_c15_4550V3.1	gene_s83_105V2.1
gene_c15_4570V3.1	
gene_c15_4580V3.1	gene_s83_110V2.1
gene_c15_4590V3.1	gene_s83_113V2.1
gene_c15_4610V3.1	gene_s83_116V2.1
gene_c15_4620V3.1	gene_s83_117V2.1
gene_c15_4630V3.1	gene_s83_118V2.1
gene_c15_4650V3.1	gene_s83_120V2.1
gene_c15_4660V3.1	gene_s83_123V2.1
gene_c15_4670V3.1	gene_s83_123V2.1
gene_c15_4700V3.1	gene_s83_125V2.1
gene_c15_4710V3.1	gene_s83_126V2.1
gene_c15_4760V3.1	gene_s83_128V2.1
gene_c15_4770V3.1	gene_s83_127V2.1;gene_s83_128V2.1
gene_c15_4781V3.1	
gene_c15_4787V3.1	
gene_c15_481V3.1	
gene_c15_4820V3.1	gene_s83_133V2.1
gene_c15_4830V3.1	gene_s83_134V2.1
gene_c15_4850V3.1	gene_s83_135V2.1
gene_c15_4860V3.1	gene_s83_136V2.1
gene_c15_4870V3.1	gene_s83_137V2.1
gene_c15_4880V3.1	gene_s83_138V2.1
gene_c15_4900V3.1	gene_s83_140V2.1
gene_c15_4901V3.1	gene_s83_140V2.1
gene_c15_4920V3.1	gene_s83_144V2.1
gene_c15_4930V3.1	gene_s83_145V2.1
gene_c15_4950V3.1	gene_s83_147V2.1;gene_s83_148V2.1
gene_c15_4960V3.1	gene_s83_150V2.1
gene_c15_4992V3.1	
gene_c15_5000V3.1	gene_s83_154V2.1
gene_c15_500V3.1	gene_s211_53V2.1
gene_c15_5020V3.1	gene_s83_157V2.1
gene_c15_5030V3.1	gene_s83_158V2.1
gene_c15_5040V3.1	gene_s83_159V2.1
gene_c15_5050V3.1	gene_s83_160V2.1
gene_c15_5060V3.1	gene_s83_161V2.1
gene_c15_5070V3.1	gene_s83_162V2.1
gene_c15_5080V3.1	gene_s83_164V2.1
gene_c15_5090V3.1	gene_s83_167V2.1;gene_s83_168V2.1
gene_c15_5100V3.1	gene_s83_167V2.1;gene_s83_168V2.1
gene_c15_5110V3.1	gene_s83_169V2.1;gene_s83_170V2.1
gene_c15_5120V3.1	gene_s83_172V2.1
gene_c15_5130V3.1	gene_s83_173V2.1
gene_c15_5140V3.1	gene_s83_174V2.1
gene_c15_5150V3.1	gene_s83_175V2.1;gene_s83_176V2.1
gene_c15_5200V3.1	gene_s83_179V2.1
gene_c15_520V3.1	
gene_c15_5210V3.1	gene_s83_180V2.1;gene_s83_181V2.1
gene_c15_5220V3.1	gene_s83_180V2.1;gene_s83_181V2.1
gene_c15_5230V3.1	gene_s83_182V2.1
gene_c15_5240V3.1	gene_s83_182V2.1;gene_s83_183V2.1
gene_c15_5250V3.1	gene_s83_185V2.1
gene_c15_5260V3.1	gene_s83_184V2.1
gene_c15_5270V3.1	gene_s83_186V2.1;gene_s83_188V2.1
gene_c15_5280V3.1	gene_s83_189V2.1
gene_c15_5290V3.1	gene_s83_190V2.1
gene_c15_5310V3.1	gene_s83_192V2.1
gene_c15_5330V3.1	gene_s83_193V2.1
gene_c15_5340V3.1	
gene_c15_5360V3.1	gene_s83_199V2.1
gene_c15_5370V3.1	gene_s83_200V2.1
gene_c15_5390V3.1	gene_s83_202V2.1
gene_c15_5450V3.1	gene_s83_207V2.1
gene_c15_5480V3.1	gene_s83_211V2.1
gene_c15_549V3.1	
gene_c15_550V3.1	gene_s211_59V2.1
gene_c15_5520V3.1	gene_s83_214V2.1
gene_c15_5550V3.1	gene_s83_218V2.1
gene_c15_5560V3.1	gene_s83_219V2.1
gene_c15_5580V3.1	gene_s83_221V2.1
gene_c15_5590V3.1	gene_s83_223V2.1
gene_c15_5600V3.1	gene_s83_223V2.1
gene_c15_5610V3.1	gene_s83_225V2.1
gene_c15_5620V3.1	gene_s83_226V2.1
gene_c15_5630V3.1	gene_s83_227V2.1
gene_c15_5650V3.1	gene_s83_229V2.1
gene_c15_5700V3.1	gene_s83_234V2.1;gene_s83_236V2.1
gene_c15_570V3.1	gene_s211_61V2.1;gene_s211_62V2.1
gene_c15_5730V3.1	gene_s83_237V2.1
gene_c15_5750V3.1	gene_s83_239V2.1
gene_c15_5780V3.1	gene_s83_239V2.1;gene_s83_240V2.1
gene_c15_5790V3.1	gene_s83_241V2.1
gene_c15_5820V3.1	
gene_c15_5828V3.1	
gene_c15_5840V3.1	gene_s83_243V2.1
gene_c15_5850V3.1	gene_s83_246V2.1
gene_c15_5860V3.1	gene_s83_247V2.1
gene_c15_5880V3.1	gene_s83_248V2.1
gene_c15_5890V3.1	gene_s83_249V2.1
gene_c15_5920V3.1	gene_s83_251V2.1
gene_c15_5930V3.1	gene_s291_1V2.1
gene_c15_5941V3.1	
gene_c15_5970V3.1	gene_s291_2V2.1
gene_c15_5979V3.1	
gene_c15_5990V3.1	gene_s291_6V2.1
gene_c15_6030V3.1	gene_s291_7V2.1
gene_c15_6032V3.1	gene_s291_8V2.1
gene_c15_6040V3.1	gene_s291_9V2.1
gene_c15_6070V3.1	
gene_c15_60V3.1	gene_s211_9V2.1
gene_c15_6110V3.1	
gene_c15_6120V3.1	
gene_c15_6130V3.1	
gene_c15_6140V3.1	gene_s291_19V2.1;gene_s291_20V2.1
gene_c15_6160V3.1	gene_s291_22V2.1
gene_c15_6180V3.1	gene_s291_27V2.1;gene_s291_28V2.1
gene_c15_6200V3.1	gene_s291_29V2.1
gene_c15_6210V3.1	gene_s291_30V2.1
gene_c15_6240V3.1	
gene_c15_6250V3.1	gene_s291_32V2.1
gene_c15_6259V3.1	gene_s291_33V2.1
gene_c15_6270V3.1	gene_s291_35V2.1
gene_c15_6280V3.1	gene_s291_36V2.1
gene_c15_6290V3.1	gene_s291_38V2.1
gene_c15_6300V3.1	gene_s291_39V2.1
gene_c15_6310V3.1	gene_s291_39V2.1;gene_s291_40V2.1
gene_c15_6330V3.1	gene_s291_41V2.1
gene_c15_6340V3.1	gene_s291_42V2.1
gene_c15_6350V3.1	gene_s291_43V2.1
gene_c15_6360V3.1	gene_s291_44V2.1;gene_s291_45V2.1
gene_c15_6380V3.1	gene_s291_45V2.1
gene_c15_6400V3.1	gene_s291_46V2.1
gene_c15_640V3.1	gene_s211_67V2.1
gene_c15_6410V3.1	gene_s291_47V2.1
gene_c15_6440V3.1	gene_s291_49V2.1
gene_c15_6460V3.1	
gene_c15_6472V3.1	
gene_c15_6480V3.1	
gene_c15_650V3.1	gene_s211_68V2.1
gene_c15_6530V3.1	gene_s291_53V2.1
gene_c15_6540V3.1	gene_s291_55V2.1
gene_c15_6550V3.1	gene_s291_56V2.1
gene_c15_6590V3.1	gene_s291_59V2.1
gene_c15_6610V3.1	gene_s291_61V2.1
gene_c15_6620V3.1	gene_s291_62V2.1
gene_c15_6622V3.1	gene_s291_62V2.1
gene_c15_6630V3.1	gene_s291_63V2.1
gene_c15_6750V3.1	gene_s291_71V2.1
gene_c15_6800V3.1	
gene_c15_680V3.1	gene_s211_70V2.1
gene_c15_6810V3.1	
gene_c15_6820V3.1	
gene_c15_6840V3.1	
gene_c15_6850V3.1	
gene_c15_6860V3.1	
gene_c15_6870V3.1	
gene_c15_6880V3.1	gene_s291_89V2.1
gene_c15_688V3.1	
gene_c15_690V3.1	
gene_c15_6920V3.1	gene_s189_118V2.1
gene_c15_6940V3.1	gene_s189_114V2.1;gene_s189_117V2.1
gene_c15_6950V3.1	gene_s189_114V2.1
gene_c15_7000V3.1	gene_s189_108V2.1
gene_c15_7010V3.1	gene_s189_109V2.1
gene_c15_7020V3.1	gene_s189_106V2.1
gene_c15_7030V3.1	gene_s189_104V2.1
gene_c15_7040V3.1	
gene_c15_7070V3.1	gene_s189_99V2.1
gene_c15_70V3.1	gene_s211_10V2.1
gene_c15_710V3.1	gene_s211_74V2.1
gene_c15_7110V3.1	gene_s189_97V2.1
gene_c15_7120V3.1	gene_s189_92V2.1;gene_s189_96V2.1
gene_c15_7129V3.1	gene_s189_95V2.1
gene_c15_7150V3.1	gene_s189_93V2.1
gene_c15_720V3.1	gene_s211_76V2.1
gene_c15_7250V3.1	gene_s189_85V2.1;gene_s189_86V2.1
gene_c15_7350V3.1	
gene_c15_7360V3.1	gene_s189_77V2.1;gene_s189_79V2.1
gene_c15_7370V3.1	gene_s189_79V2.1
gene_c15_7380V3.1	
gene_c15_7400V3.1	gene_s189_75V2.1
gene_c15_740V3.1	gene_s211_77V2.1
gene_c15_7411V3.1	gene_s189_75V2.1
gene_c15_741V3.1	gene_s211_77V2.1
gene_c15_7420V3.1	gene_s189_72V2.1;gene_s189_73V2.1
gene_c15_7440V3.1	gene_s189_70V2.1;gene_s189_71V2.1
gene_c15_7460V3.1	gene_s189_69V2.1
gene_c15_7500V3.1	gene_s189_67V2.1
gene_c15_750V3.1	gene_s211_77V2.1
gene_c15_7520V3.1	gene_s189_65V2.1
gene_c15_7530V3.1	gene_s189_64V2.1
gene_c15_7540V3.1	gene_s189_63V2.1
gene_c15_7550V3.1	
gene_c15_7560V3.1	
gene_c15_7570V3.1	
gene_c15_7580V3.1	gene_s189_56V2.1
gene_c15_7590V3.1	gene_s189_55V2.1
gene_c15_7610V3.1	gene_s189_49V2.1;gene_s189_50V2.1;gene_s189_51V2.1;gene_s189_53V2.1
gene_c15_761V3.1	gene_s211_79V2.1
gene_c15_7620V3.1	gene_s189_50V2.1;gene_s189_53V2.1
gene_c15_7640V3.1	gene_s189_51V2.1
gene_c15_7650V3.1	gene_s189_49V2.1
gene_c15_7670V3.1	
gene_c15_7690V3.1	
gene_c15_7700V3.1	gene_s189_44V2.1
gene_c15_7710V3.1	gene_s189_43V2.1
gene_c15_7720V3.1	gene_s189_41V2.1
gene_c15_7730V3.1	gene_s189_36V2.1
gene_c15_7740V3.1	
gene_c15_7750V3.1	gene_s189_34V2.1
gene_c15_7780V3.1	
gene_c15_7790V3.1	gene_s189_27V2.1;gene_s189_29V2.1
gene_c15_7820V3.1	gene_s189_24V2.1
gene_c15_7880V3.1	gene_s189_20V2.1
gene_c15_7910V3.1	gene_s189_19V2.1
gene_c15_7930V3.1	gene_s189_18V2.1
gene_c15_7950V3.1	
gene_c15_7960V3.1	
gene_c15_7970V3.1	gene_s189_10V2.1
gene_c15_7980V3.1	gene_s189_10V2.1;gene_s189_11V2.1
gene_c15_7990V3.1	
gene_c15_799V3.1	gene_s211_82V2.1
gene_c15_8000V3.1	
gene_c15_8010V3.1	
gene_c15_8020V3.1	
gene_c15_8040V3.1	
gene_c15_8060V3.1	
gene_c15_8070V3.1	gene_s189_6V2.1
gene_c15_8080V3.1	gene_s189_5V2.1
gene_c15_8100V3.1	gene_s189_2V2.1
gene_c15_8103V3.1	gene_s189_2V2.1
gene_c15_810V3.1	gene_s211_83V2.1
gene_c15_8150V3.1	gene_s318_72V2.1
gene_c15_8160V3.1	gene_s318_71V2.1
gene_c15_8180V3.1	gene_s318_70V2.1
gene_c15_8210V3.1	gene_s318_65V2.1
gene_c15_8230V3.1	gene_s318_64V2.1
gene_c15_8250V3.1	gene_s318_61V2.1
gene_c15_8270V3.1	gene_s318_58V2.1
gene_c15_8300V3.1	gene_s318_52V2.1
gene_c15_830V3.1	gene_s211_85V2.1
gene_c15_8350V3.1	
gene_c15_8358V3.1	gene_s318_39V2.1
gene_c15_8400V3.1	gene_s318_39V2.1
gene_c15_8430V3.1	
gene_c15_8520V3.1	gene_s318_24V2.1
gene_c15_8530V3.1	gene_s318_23V2.1
gene_c15_8540V3.1	gene_s318_21V2.1
gene_c15_8550V3.1	gene_s318_20V2.1
gene_c15_8590V3.1	
gene_c15_860V3.1	
gene_c15_8610V3.1	gene_s318_13V2.1
gene_c15_8640V3.1	gene_s318_11V2.1
gene_c15_8660V3.1	gene_s318_10V2.1
gene_c15_8680V3.1	gene_s318_8V2.1
gene_c15_8690V3.1	gene_s318_5V2.1
gene_c15_8710V3.1	gene_s318_1V2.1;gene_s318_3V2.1;gene_s318_4V2.1
gene_c15_8730V3.1	gene_s318_1V2.1
gene_c15_8731V3.1	
gene_c15_880V3.1	
gene_c15_8820V3.1	gene_s538_1V2.1;gene_s538_2V2.1
gene_c15_8900V3.1	gene_s511_12V2.1;gene_s511_9V2.1
gene_c15_890V3.1	gene_s211_92V2.1
gene_c15_8950V3.1	gene_s511_4V2.1
gene_c15_8980V3.1	
gene_c15_900V3.1	gene_s211_95V2.1
gene_c15_9050V3.1	gene_s250_5V2.1
gene_c15_9060V3.1	gene_s250_6V2.1
gene_c15_9080V3.1	
gene_c15_9090V3.1	gene_s250_9V2.1
gene_c15_9100V3.1	gene_s250_10V2.1
gene_c15_910V3.1	gene_s211_96V2.1
gene_c15_9120V3.1	gene_s250_12V2.1
gene_c15_9140V3.1	gene_s250_15V2.1
gene_c15_9180V3.1	gene_s250_18V2.1
gene_c15_9220V3.1	gene_s250_25V2.1
gene_c15_9230V3.1	gene_s250_26V2.1
gene_c15_9260V3.1	gene_s250_28V2.1
gene_c15_9320V3.1	gene_s250_35V2.1
gene_c15_9330V3.1	gene_s250_36V2.1;gene_s250_37V2.1
gene_c15_9350V3.1	gene_s250_37V2.1
gene_c15_9360V3.1	gene_s250_38V2.1
gene_c15_9490V3.1	
gene_c15_9500V3.1	
gene_c15_950V3.1	gene_s211_98V2.1
gene_c15_9510V3.1	
gene_c15_9530V3.1	
gene_c15_960V3.1	
gene_c15_9680V3.1	gene_s250_58V2.1;gene_s250_59V2.1
gene_c15_9700V3.1	gene_s250_60V2.1
gene_c15_970V3.1	gene_s211_100V2.1
gene_c15_9710V3.1	gene_s250_62V2.1;gene_s250_63V2.1
gene_c15_9790V3.1	gene_s99_268V2.1
gene_c15_9800V3.1	
gene_c15_9822V3.1	
gene_c15_9880V3.1	gene_s99_260V2.1
gene_c15_9990V3.1	gene_s99_257V2.1
gene_c16_10000V3.1	gene_s106_217V2.1
gene_c16_1000V3.1	gene_s144_89V2.1
gene_c16_10020V3.1	gene_s106_216V2.1
gene_c16_10039V3.1	
gene_c16_10047V3.1	
gene_c16_10060V3.1	gene_s106_214V2.1
gene_c16_10070V3.1	gene_s106_212V2.1
gene_c16_10080V3.1	gene_s106_211V2.1
gene_c16_10090V3.1	gene_s106_209V2.1
gene_c16_10100V3.1	gene_s106_207V2.1
gene_c16_10120V3.1	
gene_c16_10130V3.1	gene_s106_204V2.1
gene_c16_1020V3.1	gene_s144_93V2.1
gene_c16_10240V3.1	gene_s106_191V2.1
gene_c16_10250V3.1	gene_s106_190V2.1
gene_c16_10270V3.1	gene_s106_186V2.1
gene_c16_10278V3.1	gene_s106_186V2.1
gene_c16_10280V3.1	gene_s106_185V2.1
gene_c16_10290V3.1	gene_s106_183V2.1
gene_c16_10298V3.1	gene_s106_181V2.1
gene_c16_10310V3.1	
gene_c16_10320V3.1	gene_s106_177V2.1
gene_c16_10340V3.1	gene_s106_174V2.1
gene_c16_10350V3.1	gene_s106_173V2.1
gene_c16_10360V3.1	
gene_c16_10380V3.1	gene_s106_170V2.1
gene_c16_10390V3.1	gene_s106_169V2.1
gene_c16_10400V3.1	gene_s106_167V2.1
gene_c16_1040V3.1	gene_s144_94V2.1;gene_s144_95V2.1
gene_c16_10420V3.1	gene_s106_166V2.1
gene_c16_10460V3.1	
gene_c16_10461V3.1	
gene_c16_10470V3.1	gene_s106_148V2.1
gene_c16_10480V3.1	gene_s106_147V2.1
gene_c16_10550V3.1	gene_s106_138V2.1
gene_c16_10560V3.1	
gene_c16_10570V3.1	
gene_c16_10580V3.1	gene_s106_135V2.1
gene_c16_10590V3.1	gene_s106_135V2.1
gene_c16_10600V3.1	gene_s106_134V2.1
gene_c16_10620V3.1	
gene_c16_10640V3.1	gene_s106_128V2.1
gene_c16_10660V3.1	gene_s106_127V2.1;gene_s106_128V2.1
gene_c16_1070V3.1	gene_s144_96V2.1
gene_c16_10710V3.1	
gene_c16_10730V3.1	
gene_c16_10739V3.1	
gene_c16_10790V3.1	gene_s106_115V2.1
gene_c16_1080V3.1	gene_s144_97V2.1
gene_c16_10810V3.1	gene_s106_114V2.1
gene_c16_10821V3.1	
gene_c16_10840V3.1	gene_s106_110V2.1
gene_c16_10870V3.1	gene_s106_104V2.1
gene_c16_10880V3.1	gene_s106_103V2.1
gene_c16_1090V3.1	
gene_c16_10920V3.1	gene_s106_95V2.1
gene_c16_10V3.1	
gene_c16_11000V3.1	
gene_c16_1100V3.1	gene_s144_100V2.1
gene_c16_11010V3.1	
gene_c16_11020V3.1	gene_s106_86V2.1
gene_c16_11030V3.1	gene_s106_83V2.1
gene_c16_11040V3.1	
gene_c16_11060V3.1	gene_s106_79V2.1
gene_c16_11130V3.1	gene_s106_74V2.1
gene_c16_11140V3.1	gene_s106_72V2.1
gene_c16_11150V3.1	gene_s106_71V2.1
gene_c16_11160V3.1	gene_s106_69V2.1
gene_c16_11170V3.1	gene_s106_68V2.1
gene_c16_11171V3.1	gene_s106_68V2.1
gene_c16_11180V3.1	gene_s106_67V2.1
gene_c16_1120V3.1	gene_s144_101V2.1
gene_c16_11220V3.1	gene_s106_64V2.1;gene_s106_65V2.1;gene_s106_66V2.1
gene_c16_11230V3.1	
gene_c16_11240V3.1	
gene_c16_11260V3.1	gene_s106_55V2.1;gene_s106_57V2.1
gene_c16_11289V3.1	gene_s106_52V2.1
gene_c16_11310V3.1	gene_s106_50V2.1;gene_s106_51V2.1
gene_c16_11320V3.1	gene_s106_48V2.1
gene_c16_11330V3.1	gene_s106_46V2.1
gene_c16_11390V3.1	gene_s106_40V2.1
gene_c16_11400V3.1	gene_s106_39V2.1
gene_c16_11402V3.1	
gene_c16_11410V3.1	gene_s106_38V2.1
gene_c16_11420V3.1	gene_s106_36V2.1;gene_s106_37V2.1
gene_c16_11440V3.1	gene_s106_35V2.1
gene_c16_11450V3.1	gene_s106_35V2.1
gene_c16_11470V3.1	gene_s106_30V2.1
gene_c16_11480V3.1	gene_s663_1V2.1
gene_c16_1150V3.1	gene_s144_102V2.1
gene_c16_11510V3.1	gene_s663_3V2.1
gene_c16_11530V3.1	gene_s106_27V2.1
gene_c16_11570V3.1	gene_s106_22V2.1;gene_s106_24V2.1
